task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2442	f8/31fd30	13158092	ame_run_shuffle (7)	CACHED	0	2021-09-14 15:21:50.780	29.8s	15.2s	73.8%	17.2 MB	340.8 MB	1.4 MB	476.1 KB
2443	df/78c968	13158114	ame_run_shuffle (29)	CACHED	0	2021-09-14 15:21:51.137	44.5s	338ms	23.2%	0	0	711.6 KB	411.2 KB
2448	07/f88406	13158122	ame_run_shuffle (35)	CACHED	0	2021-09-14 15:21:51.377	1m 34s	27s	69.2%	14.2 MB	340.8 MB	1.2 MB	1.5 MB
2445	32/956f02	13158117	ame_run_shuffle (31)	CACHED	0	2021-09-14 15:21:51.178	49.4s	334ms	20.6%	0	0	711.4 KB	399.8 KB
2450	25/42beee	13158142	ame_run_shuffle (60)	CACHED	0	2021-09-14 15:21:51.620	1m 49s	267ms	18.8%	0	0	621 KB	364.7 KB
2453	60/3d8d82	13158156	ame_run_shuffle (70)	CACHED	0	2021-09-14 15:21:51.799	2m 4s	288ms	20.6%	0	0	621 KB	364.6 KB
2447	57/3e9275	13158119	ame_run_shuffle (33)	CACHED	0	2021-09-14 15:21:51.199	59.4s	7.2s	65.7%	12.5 MB	340.8 MB	879 KB	1.6 MB
2449	7b/834701	13158153	ame_run_shuffle (38)	CACHED	0	2021-09-14 15:21:51.753	2m 4s	249ms	24.1%	0	0	621.2 KB	360 KB
2451	fb/20f88c	13158126	ame_run_shuffle (39)	CACHED	0	2021-09-14 15:21:51.445	1m 19s	255ms	18.6%	0	0	621.2 KB	379.4 KB
2444	e2/2e2ea6	13158115	ame_run_shuffle (30)	CACHED	0	2021-09-14 15:21:51.153	44.5s	276ms	24.3%	0	0	711.4 KB	429.8 KB
2446	d9/490c91	13158118	ame_run_shuffle (32)	CACHED	0	2021-09-14 15:21:51.189	49.4s	313ms	24.5%	0	0	711.6 KB	408.2 KB
2455	db/f3933f	13158121	ame_run_shuffle (34)	CACHED	0	2021-09-14 15:21:51.226	1m 59s	1m 1s	79.3%	18.2 MB	340.8 MB	1.7 MB	5 MB
2456	7a/08d952	13158113	ame_run_shuffle (28)	CACHED	0	2021-09-14 15:21:51.124	1m 19s	35.6s	74.4%	15.3 MB	340.9 MB	1.6 MB	5 MB
2469	43/9a3c11	13158137	ame_run_shuffle (54)	CACHED	0	2021-09-14 15:21:51.573	1m 34s	246ms	19.6%	0	0	541.8 KB	326.2 KB
2473	a4/91070e	13158140	ame_run_shuffle (58)	CACHED	0	2021-09-14 15:21:51.601	1m 44s	5.3s	67.8%	11.8 MB	340.8 MB	709.1 KB	1.3 MB
2470	ec/95742a	13158116	ame_run_shuffle (55)	CACHED	0	2021-09-14 15:21:51.167	49.4s	280ms	21.7%	0	0	541.5 KB	349.3 KB
2468	4c/579770	13158132	ame_run_shuffle (49)	CACHED	0	2021-09-14 15:21:51.519	1m 34s	6.4s	64.9%	11.8 MB	340.8 MB	833.9 KB	1.3 MB
2472	70/b2e7ff	13158141	ame_run_shuffle (57)	CACHED	0	2021-09-14 15:21:51.611	1m 49s	263ms	15.3%	0	0	541.7 KB	335.7 KB
2466	87/9c3857	13158134	ame_run_shuffle (50)	CACHED	0	2021-09-14 15:21:51.541	1m 59s	29.7s	77.6%	17.8 MB	340.8 MB	1.7 MB	5 MB
2467	a9/20f4ea	13158135	ame_run_shuffle (52)	CACHED	0	2021-09-14 15:21:51.552	1m 54s	22.1s	69.3%	14.3 MB	340.9 MB	1.3 MB	1.7 MB
2461	2a/14edd6	13158129	ame_run_shuffle (44)	CACHED	0	2021-09-14 15:21:51.485	1m 54s	32.7s	73.1%	14.8 MB	340.9 MB	1.6 MB	4.5 MB
2464	7e/725aba	13158151	ame_run_shuffle (47)	CACHED	0	2021-09-14 15:21:51.723	2m 4s	289ms	20.5%	0	0	666.4 KB	389.8 KB
2459	22/316994	13158128	ame_run_shuffle (42)	CACHED	0	2021-09-14 15:21:51.472	1m 39s	19.6s	69.4%	14.1 MB	340.8 MB	1.1 MB	1.3 MB
2471	c2/2bcfcf	13158143	ame_run_shuffle (56)	CACHED	0	2021-09-14 15:21:51.630	1m 49s	228ms	20.9%	0	0	541.5 KB	326.1 KB
2463	44/b168c3	13158130	ame_run_shuffle (46)	CACHED	0	2021-09-14 15:21:51.497	1m 24s	287ms	20.6%	0	0	666.4 KB	392 KB
2454	74/cd36d3	13158123	ame_run_shuffle (37)	CACHED	0	2021-09-14 15:21:51.396	1m 34s	28.8s	69.3%	14.5 MB	340.9 MB	1.5 MB	3.6 MB
2478	e9/10d3af	13158146	ame_run_shuffle (61)	CACHED	0	2021-09-14 15:21:51.661	2m 14s	21.5s	69.0%	14.2 MB	340.8 MB	1 MB	1.9 MB
2477	b1/3f5f2c	13158147	ame_run_shuffle (62)	CACHED	0	2021-09-14 15:21:51.676	2m 14s	19.4s	69.3%	14 MB	340.9 MB	1.2 MB	1.6 MB
2460	fc/1e1408	13158144	ame_run_shuffle (43)	CACHED	0	2021-09-14 15:21:51.639	2m 9s	18.9s	69.5%	13.9 MB	340.9 MB	1.2 MB	2.7 MB
2474	3f/761c87	13158136	ame_run_shuffle (53)	CACHED	0	2021-09-14 15:21:51.563	2m 4s	31s	71.6%	15.1 MB	340.9 MB	1.4 MB	3.5 MB
2452	f5/eef71e	13158124	ame_run_shuffle (36)	CACHED	0	2021-09-14 15:21:51.413	1m 34s	24.9s	69.4%	14.4 MB	340.9 MB	1.3 MB	835 KB
2458	b4/15331d	13158127	ame_run_shuffle (41)	CACHED	0	2021-09-14 15:21:51.459	2m 4s	46s	77.4%	17.7 MB	340.8 MB	1.6 MB	4.5 MB
2462	8a/e7929f	13158131	ame_run_shuffle (45)	CACHED	0	2021-09-14 15:21:51.508	1m 29s	331ms	21.2%	0	0	666.6 KB	391.9 KB
2481	91/d87ec2	13158149	ame_run_shuffle (64)	CACHED	0	2021-09-14 15:21:51.699	1m 59s	188ms	16.7%	0	0	606.9 KB	359 KB
2479	b5/05cf8c	13158145	ame_run_shuffle (63)	CACHED	0	2021-09-14 15:21:51.650	2m 34s	41.8s	75.1%	15.4 MB	340.9 MB	1.5 MB	5.6 MB
2480	82/01c0d9	13158148	ame_run_shuffle (65)	CACHED	0	2021-09-14 15:21:51.688	1m 59s	281ms	23.2%	0	0	606.7 KB	356.3 KB
2465	ee/797027	13158133	ame_run_shuffle (48)	CACHED	0	2021-09-14 15:21:51.530	1m 29s	187ms	16.7%	0	0	666.6 KB	386.2 KB
2476	2f/54f8a4	13158138	ame_run_shuffle (51)	CACHED	0	2021-09-14 15:21:51.583	1m 59s	22.8s	68.8%	14.1 MB	340.8 MB	1.1 MB	1.6 MB
2475	af/471254	13158139	ame_run_shuffle (59)	CACHED	0	2021-09-14 15:21:51.592	2m 29s	51.1s	78.0%	17.9 MB	340.8 MB	1.5 MB	3.5 MB
2457	19/1190b3	13158125	ame_run_shuffle (40)	CACHED	0	2021-09-14 15:21:51.429	1m 19s	5.1s	67.1%	12 MB	340.8 MB	788.5 KB	1.4 MB
2485	dc/91a885	13158158	ame_run_shuffle (71)	CACHED	0	2021-09-14 15:21:51.811	2m 34s	29.7s	69.7%	13.9 MB	340.8 MB	1.1 MB	1.8 MB
2482	11/9169a8	13158152	ame_run_shuffle (66)	CACHED	0	2021-09-14 15:21:51.739	2m 4s	198ms	20.4%	0	0	606.7 KB	356 KB
2487	0f/86e92b	13158160	ame_run_shuffle (72)	CACHED	0	2021-09-14 15:21:51.827	2m 34s	26.9s	69.3%	14.2 MB	340.9 MB	1.2 MB	2.2 MB
2486	28/d38d9d	13158162	ame_run_shuffle (73)	CACHED	0	2021-09-14 15:21:51.847	2m 39s	30s	70.4%	14.8 MB	340.9 MB	1.4 MB	2.6 MB
2483	94/720d03	13158154	ame_run_shuffle (68)	CACHED	0	2021-09-14 15:21:51.763	2m 9s	7.7s	68.1%	12.4 MB	340.8 MB	774.3 KB	1.7 MB
2484	7d/20a98c	13158155	ame_run_shuffle (69)	CACHED	0	2021-09-14 15:21:51.774	2m 39s	36.1s	80.0%	18 MB	340.8 MB	1.6 MB	5.6 MB
2488	4c/80e98f	13158150	ame_run_shuffle (67)	CACHED	0	2021-09-14 15:21:51.711	2m 4s	336ms	23.2%	0	0	606.9 KB	367.5 KB
2496	05/e57afc	13158167	ame_run_shuffle (81)	CACHED	0	2021-09-14 15:21:51.898	2m 44s	29.1s	71.9%	15.1 MB	340.9 MB	1.4 MB	3.2 MB
2490	18/1ee2e9	13158163	ame_run_shuffle (75)	CACHED	0	2021-09-14 15:21:51.858	2m 9s	224ms	20.5%	0	0	530.7 KB	346.8 KB
2493	25/843a4a	13158164	ame_run_shuffle (78)	CACHED	0	2021-09-14 15:21:51.867	2m 14s	5.2s	68.7%	12.2 MB	340.8 MB	698.3 KB	1005 KB
2495	87/b02f07	13158169	ame_run_shuffle (80)	CACHED	0	2021-09-14 15:21:51.917	2m 39s	20.3s	68.7%	14.2 MB	340.9 MB	1.1 MB	1.5 MB
2492	19/210387	13158165	ame_run_shuffle (77)	CACHED	0	2021-09-14 15:21:51.877	2m 14s	253ms	18.9%	0	0	530.9 KB	325 KB
2491	22/d8883f	13158166	ame_run_shuffle (76)	CACHED	0	2021-09-14 15:21:51.887	2m 14s	233ms	20.9%	0	0	530.7 KB	334.1 KB
2499	3a/d8af99	13158170	ame_run_shuffle (79)	CACHED	0	2021-09-14 15:21:51.926	2m 34s	17.9s	70.6%	14 MB	340.8 MB	1013.7 KB	1.1 MB
2507	bf/ca7e54	13158178	ame_run_shuffle (92)	CACHED	0	2021-09-14 15:21:52.004	2m 29s	255ms	19.4%	0	0	546.5 KB	347.9 KB
2505	ba/7b26d8	13158214	ame_run_shuffle (104)	CACHED	0	2021-09-14 15:22:35.647	2m 25s	20.5s	68.3%	13.9 MB	340.9 MB	1.1 MB	1.5 MB
2494	50/59b0a4	13158172	ame_run_shuffle (82)	CACHED	0	2021-09-14 15:21:51.946	3m 9s	48.5s	77.1%	17.9 MB	340.8 MB	1.5 MB	3.5 MB
2497	df/aa480d	13158168	ame_run_shuffle (83)	CACHED	0	2021-09-14 15:21:51.907	2m 19s	254ms	19.1%	0	0	535.5 KB	321.6 KB
2489	19/537b11	13158161	ame_run_shuffle (74)	CACHED	0	2021-09-14 15:21:51.837	2m 4s	245ms	16.4%	0	0	530.9 KB	320.2 KB
2498	ed/088aec	13158171	ame_run_shuffle (84)	CACHED	0	2021-09-14 15:21:51.936	2m 19s	253ms	19.3%	0	0	535.3 KB	340.5 KB
2510	0a/859888	13158177	ame_run_shuffle (93)	CACHED	0	2021-09-14 15:21:51.994	2m 29s	237ms	17.2%	0	0	546.5 KB	361.5 KB
2508	a7/ffc9b2	13158180	ame_run_shuffle (94)	CACHED	0	2021-09-14 15:21:52.023	2m 34s	266ms	18.4%	0	0	546.7 KB	334.2 KB
2502	14/408782	13158193	ame_run_shuffle (89)	CACHED	0	2021-09-14 15:22:05.879	3m 10s	50s	78.0%	17.6 MB	340.8 MB	1.5 MB	3.7 MB
2506	1c/0b6df1	13158179	ame_run_shuffle (90)	CACHED	0	2021-09-14 15:21:52.014	3m 4s	31.4s	72.2%	14.9 MB	340.9 MB	1.4 MB	3.6 MB
2504	5a/74aa48	13158175	ame_run_shuffle (88)	CACHED	0	2021-09-14 15:21:51.974	2m 49s	20.7s	69.0%	13.9 MB	340.8 MB	1018.3 KB	1.2 MB
2500	d8/229466	13158174	ame_run_shuffle (87)	CACHED	0	2021-09-14 15:21:51.964	2m 34s	5.1s	68.3%	12 MB	340.8 MB	702.9 KB	1.1 MB
2512	1b/a89eac	13158192	ame_run_shuffle (97)	CACHED	0	2021-09-14 15:22:05.602	2m 45s	23.3s	69.0%	14 MB	340.8 MB	1 MB	1.2 MB
2501	7f/6adec1	13158173	ame_run_shuffle (85)	CACHED	0	2021-09-14 15:21:51.955	2m 24s	263ms	18.2%	0	0	535.3 KB	326.4 KB
2518	8d/239e19	13158198	ame_run_shuffle (103)	CACHED	0	2021-09-14 15:22:15.643	2m 15s	223ms	14.5%	0	0	490.9 KB	316.5 KB
2516	23/196694	13158202	ame_run_shuffle (106)	CACHED	0	2021-09-14 15:22:20.601	2m 25s	15s	69.6%	13.7 MB	340.8 MB	973.7 KB	1.1 MB
2515	d1/c1df2b	13158197	ame_run_shuffle (102)	CACHED	0	2021-09-14 15:22:15.618	2m 15s	229ms	20.1%	0	0	490.7 KB	302.8 KB
2513	c1/3a5bd7	13158182	ame_run_shuffle (98)	CACHED	0	2021-09-14 15:21:52.043	2m 54s	21.9s	69.1%	14 MB	340.9 MB	1.2 MB	971.2 KB
2517	c6/a57485	13158195	ame_run_shuffle (100)	CACHED	0	2021-09-14 15:22:10.602	2m 15s	218ms	14.0%	0	0	490.9 KB	304.9 KB
2514	6c/93260f	13158194	ame_run_shuffle (99)	CACHED	0	2021-09-14 15:22:05.891	2m 45s	23.5s	69.4%	14.8 MB	340.9 MB	1.4 MB	2.1 MB
2519	66/efc665	13158199	ame_run_shuffle (105)	CACHED	0	2021-09-14 15:22:15.658	2m 50s	36.6s	75.7%	17.2 MB	340.8 MB	1.5 MB	2.3 MB
2520	96/2c62ff	13158209	ame_run_shuffle (111)	CACHED	0	2021-09-14 15:22:25.610	2m 10s	4.5s	62.3%	11.6 MB	340.8 MB	658.2 KB	804.7 KB
2521	85/b70b52	13158186	ame_run_shuffle (96)	CACHED	0	2021-09-14 15:22:00.601	3m 15s	50.6s	77.3%	17.8 MB	340.8 MB	1.5 MB	4 MB
2522	36/252509	13158196	ame_run_shuffle (101)	CACHED	0	2021-09-14 15:22:10.703	2m 20s	202ms	15.5%	0	0	490.7 KB	305.5 KB
2503	ed/3d0b38	13158120	ame_run_shuffle (86)	CACHED	0	2021-09-14 15:21:51.211	59.4s	262ms	22.0%	0	0	535.5 KB	334.8 KB
2511	bb/5b2ae7	13158181	ame_run_shuffle (95)	CACHED	0	2021-09-14 15:21:52.033	2m 39s	5.6s	66.5%	11.8 MB	340.8 MB	714.1 KB	1.2 MB
2509	4f/f8e4e7	13158176	ame_run_shuffle (91)	CACHED	0	2021-09-14 15:21:51.985	2m 29s	262ms	21.8%	0	0	546.7 KB	331.4 KB
2526	67/08df73	13158203	ame_run_shuffle (109)	CACHED	0	2021-09-14 15:22:20.704	2m 10s	490ms	27.2%	0	0	1 MB	633.5 KB
2529	4f/02385d	13158206	ame_run_shuffle (110)	CACHED	0	2021-09-14 15:22:20.985	2m 20s	7.6s	72.2%	13.4 MB	340.8 MB	1.2 MB	4.5 MB
2525	93/20f65f	13158204	ame_run_shuffle (108)	CACHED	0	2021-09-14 15:22:20.801	2m 10s	474ms	28.6%	0	0	1 MB	574.3 KB
2528	56/15be91	13158215	ame_run_shuffle (116)	CACHED	0	2021-09-14 15:22:35.661	2m 5s	518ms	29.6%	0	0	1 MB	560.1 KB
2530	d6/692b50	13158205	ame_run_shuffle (112)	CACHED	0	2021-09-14 15:22:20.892	4m 10s	2m 2s	83.4%	19.2 MB	340.8 MB	2 MB	20.2 MB
2523	9d/b6a92d	13158200	ame_run_shuffle (107)	CACHED	0	2021-09-14 15:22:15.671	2m 30s	15.9s	69.6%	13.7 MB	340.9 MB	1.1 MB	759.4 KB
2524	ce/09782f	13158207	ame_run_shuffle (113)	CACHED	0	2021-09-14 15:22:21.073	3m 25s	1m 14s	81.3%	16.6 MB	340.9 MB	2 MB	18.4 MB
2527	23/44e87f	13158211	ame_run_shuffle (115)	CACHED	0	2021-09-14 15:22:25.755	2m 10s	510ms	30.2%	0	0	1 MB	566 KB
2532	83/74d38f	13158217	ame_run_shuffle (118)	CACHED	0	2021-09-14 15:22:40.605	2m 30s	29.4s	69.7%	14.6 MB	340.9 MB	1.4 MB	2.9 MB
2531	3e/a624f6	13158216	ame_run_shuffle (117)	CACHED	0	2021-09-14 15:22:35.675	2m 30s	25.6s	76.0%	15.4 MB	340.9 MB	1.7 MB	8.6 MB
2533	be/b28de7	13158210	ame_run_shuffle (114)	CACHED	0	2021-09-14 15:22:25.634	3m	48.1s	78.5%	15.5 MB	340.8 MB	1.5 MB	8.1 MB
2536	57/6debbc	13158221	ame_run_shuffle (121)	CACHED	0	2021-09-14 15:22:50.610	1m 50s	245ms	19.9%	0	0	525.2 KB	320.6 KB
2535	84/edd3f0	13158219	ame_run_shuffle (120)	CACHED	0	2021-09-14 15:22:40.639	2m	241ms	21.3%	0	0	525.2 KB	318.9 KB
2538	a2/0fdbc6	13158224	ame_run_shuffle (123)	CACHED	0	2021-09-14 15:22:55.604	1m 55s	5s	68.6%	12.2 MB	340.8 MB	692.7 KB	1.1 MB
2539	b6/cc3e09	13158225	ame_run_shuffle (124)	CACHED	0	2021-09-14 15:22:55.619	2m 35s	46.6s	77.6%	17.9 MB	340.8 MB	1.5 MB	3 MB
2540	e7/cc25d1	13158226	ame_run_shuffle (125)	CACHED	0	2021-09-14 15:23:00.601	2m	17.4s	70.2%	13.4 MB	340.8 MB	1008.2 KB	1.2 MB
2534	41/1e18bd	13158218	ame_run_shuffle (119)	CACHED	0	2021-09-14 15:22:40.620	2m	230ms	17.8%	0	0	525.4 KB	319 KB
2537	24/3ecc9f	13158222	ame_run_shuffle (122)	CACHED	0	2021-09-14 15:22:50.624	1m 50s	233ms	19.9%	0	0	525.4 KB	320.8 KB
2542	79/6490de	13158230	ame_run_shuffle (128)	CACHED	0	2021-09-14 15:23:10.624	1m 40s	204ms	17.5%	0	0	461.2 KB	290.7 KB
2541	6d/5a4c35	13158228	ame_run_shuffle (126)	CACHED	0	2021-09-14 15:23:05.605	2m	20.5s	68.9%	13.9 MB	340.9 MB	1.1 MB	922.3 KB
2544	25/9b4b1d	13158229	ame_run_shuffle (127)	CACHED	0	2021-09-14 15:23:10.604	2m	25.1s	68.8%	14.4 MB	340.9 MB	1.4 MB	1.3 MB
2543	f7/711563	13158231	ame_run_shuffle (129)	CACHED	0	2021-09-14 15:23:10.639	1m 40s	220ms	18.3%	0	0	461 KB	290.6 KB
2551	d3/fc3be0	13158243	ame_run_shuffle (137)	CACHED	0	2021-09-14 15:23:25.655	1m 30s	211ms	14.4%	0	0	462.7 KB	288.9 KB
2549	f0/1414be	13158240	ame_run_shuffle (134)	CACHED	0	2021-09-14 15:23:25.609	1m 45s	16.8s	68.5%	13.8 MB	340.8 MB	944 KB	389.8 KB
2559	5b/6956e1	13158254	ame_run_shuffle (144)	CACHED	0	2021-09-14 15:23:40.655	1m 35s	17.8s	68.8%	13.5 MB	340.9 MB	1.1 MB	939.6 KB
2550	1a/e519ee	13158241	ame_run_shuffle (136)	CACHED	0	2021-09-14 15:23:25.623	1m 55s	26s	68.8%	14.5 MB	340.9 MB	1.4 MB	2.3 MB
2552	2c/624545	13158244	ame_run_shuffle (138)	CACHED	0	2021-09-14 15:23:25.675	1m 30s	231ms	17.6%	0	0	462.5 KB	304 KB
2565	f4/654c8f	13158261	ame_run_shuffle (150)	CACHED	0	2021-09-14 15:23:50.667	1m 15s	4.2s	60.8%	11.9 MB	340.8 MB	612.5 KB	674.4 KB
2566	4f/eb8c8d	13158262	ame_run_shuffle (151)	CACHED	0	2021-09-14 15:23:50.687	1m 45s	34.5s	73.7%	17.3 MB	340.8 MB	1.4 MB	1.2 MB
2568	94/809e38	13158264	ame_run_shuffle (153)	CACHED	0	2021-09-14 15:23:55.618	1m 20s	14.2s	69.0%	13.6 MB	340.9 MB	1.1 MB	580.7 KB
2548	30/64c505	13158239	ame_run_shuffle (133)	CACHED	0	2021-09-14 15:23:20.693	2m 10s	41s	74.9%	17.2 MB	340.8 MB	1.5 MB	1.3 MB
2545	50/232799	13158233	ame_run_shuffle (130)	CACHED	0	2021-09-14 15:23:15.606	1m 35s	226ms	13.4%	0	0	461 KB	292.5 KB
2547	fd/b42780	13158238	ame_run_shuffle (132)	CACHED	0	2021-09-14 15:23:20.680	1m 35s	4.5s	63.9%	11.6 MB	340.8 MB	628.6 KB	560.8 KB
2557	c4/9bc235	13158252	ame_run_shuffle (142)	CACHED	0	2021-09-14 15:23:40.619	2m	42.2s	75.1%	17.2 MB	340.8 MB	1.5 MB	2.1 MB
2554	19/a293b6	13158242	ame_run_shuffle (135)	CACHED	0	2021-09-14 15:23:25.637	1m 45s	17.3s	68.1%	13.8 MB	340.9 MB	1.1 MB	332.1 KB
2555	16/f68439	13158249	ame_run_shuffle (140)	CACHED	0	2021-09-14 15:23:35.611	1m 20s	222ms	20.6%	0	0	462.7 KB	307.3 KB
2556	9b/3d58dd	13158251	ame_run_shuffle (141)	CACHED	0	2021-09-14 15:23:40.606	1m 20s	4.5s	65.0%	11.8 MB	340.8 MB	630 KB	882.1 KB
2558	1a/cd3e6b	13158253	ame_run_shuffle (143)	CACHED	0	2021-09-14 15:23:40.640	1m 35s	18s	68.5%	13.4 MB	340.8 MB	945.5 KB	966.2 KB
2560	8a/abff3e	13158256	ame_run_shuffle (145)	CACHED	0	2021-09-14 15:23:45.623	1m 35s	22.8s	68.4%	14.5 MB	340.9 MB	1.4 MB	1.2 MB
2570	ca/205671	13158266	ame_run_shuffle (155)	CACHED	0	2021-09-14 15:23:55.665	1m 10s	179ms	16.2%	0	0	438 KB	283.5 KB
2571	68/49ae27	13158267	ame_run_shuffle (156)	CACHED	0	2021-09-14 15:23:55.679	1m 10s	140ms	10.5%	0	0	437.8 KB	292 KB
2546	cb/3340ae	13158237	ame_run_shuffle (131)	CACHED	0	2021-09-14 15:23:20.606	1m 30s	230ms	20.3%	0	0	461.2 KB	298 KB
2562	bc/fb89c5	13158258	ame_run_shuffle (147)	CACHED	0	2021-09-14 15:23:50.611	1m 10s	201ms	16.0%	0	0	445 KB	284.7 KB
2564	ec/d2c1de	13158260	ame_run_shuffle (149)	CACHED	0	2021-09-14 15:23:50.648	1m 10s	196ms	16.0%	0	0	445.2 KB	294.5 KB
2553	25/4a63ae	13158248	ame_run_shuffle (139)	CACHED	0	2021-09-14 15:23:30.608	1m 25s	226ms	17.1%	0	0	462.5 KB	295 KB
2567	46/2d7ec7	13158263	ame_run_shuffle (152)	CACHED	0	2021-09-14 15:23:55.604	1m 20s	14.5s	68.8%	13.6 MB	340.8 MB	928 KB	530.9 KB
2574	ce/2a4526	13158270	ame_run_shuffle (159)	CACHED	0	2021-09-14 15:23:55.718	1m 15s	3.6s	62.7%	11.6 MB	340.8 MB	605.3 KB	682.4 KB
2563	ad/53cc75	13158259	ame_run_shuffle (148)	CACHED	0	2021-09-14 15:23:50.631	1m 10s	192ms	14.5%	0	0	445 KB	282.4 KB
2576	19/ae350a	13158272	ame_run_shuffle (160)	CACHED	0	2021-09-14 15:24:00.606	1m 25s	17.5s	74.2%	17.1 MB	340.8 MB	1.4 MB	1.4 MB
2575	fc/1458b8	13158273	ame_run_shuffle (161)	CACHED	0	2021-09-14 15:24:00.623	1m 20s	14.3s	68.1%	13.6 MB	340.8 MB	920.8 KB	671.8 KB
2561	78/6c1ace	13158257	ame_run_shuffle (146)	CACHED	0	2021-09-14 15:23:45.636	1m 15s	204ms	18.3%	0	0	445.2 KB	280.8 KB
2572	30/ea1f66	13158268	ame_run_shuffle (157)	CACHED	0	2021-09-14 15:23:55.691	1m 10s	191ms	12.2%	0	0	437.8 KB	286.5 KB
2569	22/2f5e87	13158265	ame_run_shuffle (154)	CACHED	0	2021-09-14 15:23:55.654	1m 30s	20.3s	68.3%	14.5 MB	340.9 MB	1.3 MB	1.2 MB
2573	75/79291e	13158269	ame_run_shuffle (158)	CACHED	0	2021-09-14 15:23:55.707	1m 10s	199ms	15.5%	0	0	438 KB	282.6 KB
2581	7f/7799de	13158280	ame_run_shuffle (166)	CACHED	0	2021-09-14 15:24:05.698	1m 5s	222ms	18.5%	0	0	466.6 KB	290.3 KB
2588	ae/f11dda	13158294	ame_run_shuffle (174)	CACHED	0	2021-09-14 15:24:20.657	55s	201ms	19.6%	0	0	439.7 KB	285 KB
2586	f8/ffb278	13158291	ame_run_shuffle (171)	CACHED	0	2021-09-14 15:24:20.612	1m 10s	18.3s	69.2%	13.6 MB	340.9 MB	1.1 MB	925.4 KB
2580	22/a679ad	13158279	ame_run_shuffle (165)	CACHED	0	2021-09-14 15:24:05.635	1m 5s	227ms	13.4%	0	0	466.6 KB	298.7 KB
2577	b5/ef0cce	13158274	ame_run_shuffle (162)	CACHED	0	2021-09-14 15:24:00.653	1m 20s	13.5s	70.0%	13.5 MB	340.9 MB	1.1 MB	543 KB
2579	ce/128593	13158278	ame_run_shuffle (164)	CACHED	0	2021-09-14 15:24:05.620	1m 5s	223ms	20.6%	0	0	466.8 KB	291.4 KB
2578	0b/e2569a	13158277	ame_run_shuffle (163)	CACHED	0	2021-09-14 15:24:05.606	1m 30s	25.9s	69.5%	14.7 MB	340.9 MB	1.4 MB	2.5 MB
2582	dd/b8ba72	13158281	ame_run_shuffle (167)	CACHED	0	2021-09-14 15:24:05.709	1m 5s	229ms	20.1%	0	0	466.8 KB	291.3 KB
2592	ce/a4da2c	13158300	ame_run_shuffle (177)	CACHED	0	2021-09-14 15:24:25.631	55s	4.1s	61.1%	11.9 MB	340.8 MB	607.3 KB	709.7 KB
2589	3e/6853dd	13158295	ame_run_shuffle (175)	CACHED	0	2021-09-14 15:24:20.673	55s	212ms	10.8%	0	0	439.7 KB	294.2 KB
2593	08/bf71ee	13158301	ame_run_shuffle (178)	CACHED	0	2021-09-14 15:24:25.647	1m 30s	35.6s	72.1%	17.3 MB	340.8 MB	1.4 MB	1.7 MB
2590	b3/1e3787	13158299	ame_run_shuffle (176)	CACHED	0	2021-09-14 15:24:25.613	50s	214ms	18.7%	0	0	440 KB	279.3 KB
2584	d7/faca7d	13158286	ame_run_shuffle (170)	CACHED	0	2021-09-14 15:24:15.602	1m 15s	18.6s	69.1%	13.5 MB	340.8 MB	949.7 KB	1012.2 KB
2587	64/894652	13158292	ame_run_shuffle (172)	CACHED	0	2021-09-14 15:24:20.626	1m 15s	20.7s	68.7%	14.6 MB	340.9 MB	1.3 MB	1.6 MB
2585	cd/1a1327	13158284	ame_run_shuffle (169)	CACHED	0	2021-09-14 15:24:10.625	1m 45s	42.9s	75.4%	17.9 MB	340.8 MB	1.5 MB	2.2 MB
2583	11/8a47bb	13158283	ame_run_shuffle (168)	CACHED	0	2021-09-14 15:24:10.609	1m 5s	4.6s	65.8%	11.7 MB	340.8 MB	634.2 KB	1.1 MB
2604	90/c229da	13158317	ame_run_shuffle (193)	CACHED	0	2021-09-14 15:24:30.712	54.9s	206ms	15.6%	0	0	407.4 KB	264.9 KB
2594	03/d6067f	13158302	ame_run_shuffle (179)	CACHED	0	2021-09-14 15:24:25.667	1m 5s	13.6s	68.9%	13.6 MB	340.8 MB	922.8 KB	802.9 KB
2602	2a/88f0e6	13158311	ame_run_shuffle (187)	CACHED	0	2021-09-14 15:24:30.636	1m 25s	36.2s	75.3%	17.2 MB	340.8 MB	1.4 MB	1.3 MB
2606	d3/beedaa	13158319	ame_run_shuffle (195)	CACHED	0	2021-09-14 15:24:35.611	55s	4s	61.2%	11.8 MB	340.8 MB	574.9 KB	532.9 KB
2607	51/a36de1	13158320	ame_run_shuffle (196)	CACHED	0	2021-09-14 15:24:35.626	1m 20s	32.6s	73.6%	17.2 MB	340.8 MB	1.4 MB	814 KB
2598	ba/a950e4	13158306	ame_run_shuffle (183)	CACHED	0	2021-09-14 15:24:25.728	54.9s	208ms	15.0%	0	0	430.8 KB	294.9 KB
2605	e9/f04be7	13158314	ame_run_shuffle (190)	CACHED	0	2021-09-14 15:24:30.675	1m 10s	20s	70.1%	14.5 MB	340.9 MB	1.3 MB	521.3 KB
